category,question,answer,source
입금내역 안내,상담 내용을 볼 때 고객이 입금한 금액은 할인이 적용된 금액이 맞니?,응.,AIHub(하나카드)/21114
입금내역 안내,상담사가 고객의 카드 대금이 모두 납부되어 남은 금액이 없다고 안내한 게 맞아?,응.,AIHub(하나카드)/24849
입금내역 안내,상담사가 고객의 환불계좌를 확인하는 데 향해를 구한 시간은 얼마지?,1분 정도,AIHub(하나카드)/24170
입금내역 안내,상담사가 확인한 일시불 금액 구분에는 어떻게 표시되어 있나요?,완납이라고 되어 있어요.,AIHub(하나카드)/25001
입금내역 안내,상담사는 고객에게 10월 11일에 카드사에서 출금될 금액은 없다고 안내했나요?,네.,AIHub(하나카드)/24839
입금내역 안내,상담사는 고객에게 현금 서비스의 이자율이 얼마라고 안내했습니까?,상담사는 고객이 현금 서비스를 사용하면 19.95% 이율이 적용될 것이라고 안내했습니다.,AIHub(하나카드)/24849
입금내역 안내,상담사는 고객의 누적 금액이 정상적으로 반영되었다고 확인해주었나요?,"예, 누적 금액이 정상적으로 반영되었음을 확인해주었습니다.",AIHub(하나카드)/20886
입금내역 안내,상담사는 고객의 장기 카드 대출 신청 접수를 처리했나요?,아니요.,AIHub(하나카드)/21993
입금내역 안내,상담사는 고객이 받지 못했다고 말한 청구서를 다시 문자로 발송했습니까?,아니요.,AIHub(하나카드)/24639
입금내역 안내,상담사는 고객이 선결제한 금액이 얼마라고 했나요?,127000원이라고 했습니다.,AIHub(하나카드)/23142
입금내역 안내,상담사는 고객이 은행에서 대출 받은 내역도 확인할 수 있나요?,"아니요, 카드론 내역만 확인 가능합니다.",AIHub(하나카드)/26981
입금내역 안내,"상담사는 두 카드를 같은 계좌로 연결해 사용할 경우, 어떻게 출금이 될 수 있다고 했지?",두 번에 나누어져서 출금이 될 수 있다고 했어.,AIHub(하나카드)/25372
입금내역 안내,상담사는 이전에 납부한 연회비는 어떻게 처리된다고 했나요?,"이전 카드에 대한 연회비는 일부만 환불되며, 전체 환불은 불가하다고 했어요.",AIHub(하나카드)/24311
입금내역 안내,상담사는 이중 출금된 금액이 언제 환불된다고 했나요?,오늘 오전 중에 결제 계좌로 자동 환불된다고 했어요.,AIHub(하나카드)/21461
입금내역 안내,상담사는 표기 지우는 처리 시간을 고객에게 어떻게 안내했나요?,5분 안에 처리해 주겠다고 안내했습니다.,AIHub(하나카드)/22294
입금내역 안내,상담사와 상담한 사람은 고객 본인이지?,"아니, 고객에게 대리 상담 동의를 받은 대리인이야.",AIHub(하나카드)/25275
입금내역 안내,상담원은 이중 출금이 될 경우 언제 자동 환급 처리가 될 거라고 했지?,내일 처리된다고 해.,AIHub(하나카드)/25897
입금내역 안내,상담원의 답변을 확인하면 카드 이용 요금이 언제 출금된 것 같아?,새벽에 출금된 걸로 보여.,AIHub(하나카드)/24586
입금내역 안내,상담원이 확인한 결제 내역에서 당월로 할부가 종료되는 것은 뭐야?,자동차 보험,AIHub(하나카드)/24216
입금내역 안내,상담을 요청한 고객이 현재 이용하고 있는 상품은 무엇인가요?,자동차 카드 할부 상품입니다.,AIHub(하나카드)/20756
입금내역 안내,새로운 카드에 대한 연회비는 언제 청구되지?,다음 달,AIHub(하나카드)/24311
입금내역 안내,선결제가 실적 충족에 영향을 미치나요?,"아니요, 실적은 선결제를 하여도 없어지지 않으므로 무관합니다.",AIHub(하나카드)/24767
입금내역 안내,선결제한 금액이 다시 청구될 가능성이 있나요?,"아니요, 이미 반영되어 다시 청구되지 않아요.",AIHub(하나카드)/23883
입금내역 안내,선결제한 금액이 왜 이번 달 명세서에 반영되지 않았습니까?,선결제가 명세서 발송 후에 이루어졌기 때문에 이번 달 명세서에 반영되지 않았습니다.,AIHub(하나카드)/23883
입금내역 안내,손님은 선결제했지만 왜 연체가 됐지?,선결제 당시 접수되지 않은 전표가 있어 선결제 대금에 반영되지 않았기 때문이다.,AIHub(하나카드)/24981
입금내역 안내,손님은 언제 선결제를 했지?,8월 16일에 선결제했다.,AIHub(하나카드)/24981
입금내역 안내,손님은 언제 카드를 만들었어?,은행에서 대출받을 때,AIHub(하나카드)/26973
입금내역 안내,손님은 연체로 인해 신용에 영향을 받을 수 있어?,"아니, 일시 연체라 신용에 영향을 받지 않아.",AIHub(하나카드)/24981
입금내역 안내,손님은 왜 법적 진행 관련 문자를 받았어?,미납금이 있었기 때문이야.,AIHub(하나카드)/21003
입금내역 안내,손님은 왜 상담사에게 연락하게 되었어?,요즘 사용하지 않은 카드에 사용 금액이 누적되어 결제되었기 때문에 연락하게 되었어.,AIHub(하나카드)/25584
입금내역 안내,손님은 왜 카드 대금을 결제하고 나서 다시 결제계좌에 입금해 뒀어?,카드 대금이 미납되었다고 전화를 받았기 때문이야.,AIHub(하나카드)/26975
입금내역 안내,손님의 결제 내역을 확인하려는 카드의 소지자는 누구야?,손님의 배우자,AIHub(하나카드)/24865
입금내역 안내,손님의 교통카드 대금은 현재 미납되어 있는 상태야?,아니.,AIHub(하나카드)/22003
입금내역 안내,손님의 리볼빙 비율은 얼마로 설정되어 있어?,20%,AIHub(하나카드)/25584
입금내역 안내,손님의 미납금 완납으로 법적 진행이 중단되었나?,"예, 미납금을 완납했기 때문에 법적 진행이 중단되었습니다.",AIHub(하나카드)/21003
입금내역 안내,손님의 자동차 보험 결제 취소 처리는 언제 이루어졌나요?,어제,AIHub(하나카드)/20903
입금내역 안내,손님의 카드 결제 대금이 이중으로 출금됐어?,"아니, 결제일이 하루 차이가 나는 여러 장의 카드 결제 대금이 따로 출금된 거야.",AIHub(하나카드)/26975
입금내역 안내,손님의 현재 카드 포인트는 얼마인가요?,미확인,AIHub(하나카드)/22990
입금내역 안내,손님의 휴대폰 요금은 이중으로 결제돼?,"아니, 손님이 오픈 뱅킹으로 선결제해서 청구되지 않아.",AIHub(하나카드)/25639
입금내역 안내,손님이 갚아야 할 남은 카드 대금은 언제 결제될 예정이야?,10월 10일,AIHub(하나카드)/25584
입금내역 안내,손님이 결제일이 되기 전에 선결제하는 내역이 뭐야?,휴대폰 요금과 관리비,AIHub(하나카드)/25639
입금내역 안내,손님이 남은 대금을 전액 결제할 수 있는 방법은 없어?,"아니, 리볼빙 비율을 100%로 변경하면 어플 등으로 스스로 전액 결제할 수 있고 상담을 통해서도 전액 결제할 수 있어.",AIHub(하나카드)/25584
입금내역 안내,손님이 대금을 결제한 카드의 명의자는 누구야?,손님의 남편,AIHub(하나카드)/23876
입금내역 안내,손님이 문자로 안내받은 내용은 뭐야?,결제 금액과 결제일,AIHub(하나카드)/24865
입금내역 안내,손님이 미납 금액을 확인한 곳은 어디인가?,카드 어플,AIHub(하나카드)/20818
입금내역 안내,손님이 사용하지 않았다고 주장하는 결제 유형은 무엇인가?,교통카드,AIHub(하나카드)/22170
입금내역 안내,손님이 이용하는 휴대폰 통신사는 어디야?,엘지유플러스,AIHub(하나카드)/25639
입금내역 안내,손님이 카드 재발급을 신청한 날짜는 언제인가요?,12일,AIHub(하나카드)/27323
입금내역 안내,손님이 카드로 쓴 후불 교통비는 연체된 거야?,아니.,AIHub(하나카드)/20818
입금내역 안내,손님이 현재 확인하고 싶어하는 카드 관련 내용은 무엇인가?,카드 결제 내역서,AIHub(하나카드)/23720
입금내역 안내,쇼핑케어 서비스 이용 건으로 청구된 금액은 어떻게 돼?,1만 원,AIHub(하나카드)/25300
입금내역 안내,앱에서 결제 내역을 어떻게 확인해야 해?,카드 앱 메인 화면에의 청구 금액 하단에서 확인할 수 있다.,AIHub(하나카드)/22657
입금내역 안내,오늘 기준으로 수수료가 포함된 고객의 이월된 금액은 얼마야?,220만 원,AIHub(하나카드)/21499
입금내역 안내,오늘 날짜로 고객이 납부해야 할 대금이 남아있어?,"아니, 따로 납부할 건 없어.",AIHub(하나카드)/24339
입금내역 안내,왜 고객은 카드 미납금이 없음에도 카드 정지 관련 문자를 받았어?,카드사의 대랑 문자 발송 시스템의 지연으로 인해 미납 상태가 실시간 반영되지 않았기 때문이다.,AIHub(하나카드)/20898
입금내역 안내,원래 예정되어 있던 결제일에는 손님의 계좌에서 한 푼도 출금되지 않았지?,"아니, 일부 출금됐어.",AIHub(하나카드)/200031
입금내역 안내,이 카드의 연회비는 다른 카드들에 비해 저렴한가?,"아니요, 이 카드는 2만원으로 다른 카드들에 비해 연회비가 높은 편입니다.",AIHub(하나카드)/22667
입금내역 안내,이번 달 카드 결제일은 언제인가요?,19일입니다.,AIHub(하나카드)/27323
입금내역 안내,이월 금액은 무슨 경우에 발생하나요?,일시불로 사용한 금액에 대해 발생합니다.,AIHub(하나카드)/26912
입금내역 안내,이월 약정 서비스가 가입되어 있어도 결제금액이 전부 출금 시도되는 건 청구 비율이 몇 % 일 때야?,100%,AIHub(하나카드)/200070
입금내역 안내,이월된 금액은 어떻게 계산되지?,이월된 금액에는 원금과 이자가 포함되어 부과돼.,AIHub(하나카드)/24674
입금내역 안내,이중 납부된 금액은 언제 환불될 예정입니까?,환불은 오늘 12시경까지 순차적으로 진행될 예정입니다.,AIHub(하나카드)/23445
입금내역 안내,장기 카드 대출은 카드 한도에 포함되나요?,"아니요, 별도의 대출 한도로 관리됩니다.",AIHub(하나카드)/26912
입금내역 안내,주말에 이용한 카드 결제 내역은 보통 언제 확인할 수 있나요?,평일 2~3일보다 더 오래 소요됩니다.,AIHub(하나카드)/21993
입금내역 안내,청구서에 청구된 금액이 실제 출금 금액이랑 얼마큼 차이 나?,할부 1회차 금액만큼 차이가 난다.,AIHub(하나카드)/24485
입금내역 안내,청구서에 표기된 금액과 출금액을 비교해 보려면 카드 관련 앱을 설치해야 해?,"응, 카드 관련 앱을 설치해야 볼 수 있어.",AIHub(하나카드)/21687
입금내역 안내,체크카드는 돈이 들어 있지 않아도 쓸 수 있니?,아니.,AIHub(하나카드)/22093
입금내역 안내,체크카드로 결제된 금액은 무엇이었어?,지하철 버스 이용 요금이었어.,AIHub(하나카드)/24977
입금내역 안내,체크카드로 교통카드를 이용할 경우 후불로 청구가 되나요?,예.,AIHub(하나카드)/24160
입금내역 안내,최소 결제 금액으로 납부한 후 나머지 금액은 이월처리가 되나요?,네.,AIHub(하나카드)/200070
입금내역 안내,출금된 금액은 고객이 언제 사용한 카드 이용 대금이 출금된 거야?,저번 달,AIHub(하나카드)/24586
입금내역 안내,출금된 카드 사용 내역이 뭐야?,제휴 연회비,AIHub(하나카드)/26973
입금내역 안내,카드 대금 납부 완료 후 고객의 한도는 고객이 예상한 만큼 복원됐나요?,"아니요, 수수료 등을 제외하고 원금만큼만 복원되어 고객이 예상한 것보다 적게 복원됐습니다.",AIHub(하나카드)/25945
입금내역 안내,카드 대금 청구가 확정되기 전에도 가상계좌를 통해 결제할 수 있어?,"아니, 청구 금액이 확정되지 않으면 결제가 안 돼.",AIHub(하나카드)/23876
입금내역 안내,카드 명세서는 언제 다시 신청할 수 있나요?,정상 업무 시간에 연락하여 발송 신청할 수 있습니다.,AIHub(하나카드)/23720
입금내역 안내,카드 취소 신청 후 카드사 반영까지 대략 얼마나 걸리나요?,평일 기준 일주일 정도,AIHub(하나카드)/21715
입금내역 안내,카드론 결제는 카드값과 함께 진행되나요?,"네, 결제는 함께 진행됩니다.",AIHub(하나카드)/26912
입금내역 안내,카드사는 고객의 계좌에 얼마가 있는지 확인할 수 있지?,"아니, 카드사에서는 고객 계좌의 잔고 확인이 불가능해.",AIHub(하나카드)/25040
입금내역 안내,카드에서 출금된 금액은 ATM에서 인출되었나요?,아니요.,AIHub(하나카드)/23720
입금내역 안내,통신사 제휴카드로 통신 요금을 할인받으려면 어떻게 해야 해?,"통신사에 요금 할인 신청을 하고, 전월 실적도 충족해야 해.",AIHub(하나카드)/22667
